index,massinit,Xinit,Yinit,Zinit,fehinit,amlt,fov_core,fov0_core,eta
275,1.46444,0.72276181,0.26594292,0.01129528,-0.06508789,1.411469,0.010264,0.005132,0.341
276,1.75194,0.74370139,0.25337917,0.00291944,-0.66508789,2.636469,0.014417,0.007208,0.428
277,2.90194,0.70720856,0.27527486,0.01751658,0.13491211,1.936469,0.018000,0.009000,0.078
278,2.32694,0.73293219,0.25984069,0.00722712,-0.26508789,1.586469,0.018000,0.009000,0.603
279,1.17694,0.64991267,0.30965240,0.04043493,0.53491211,2.286469,0.006111,0.003056,0.253
280,1.03319,0.74732421,0.25120547,0.00147032,-0.96508789,1.323969,0.004035,0.002018,0.035
281,2.18319,0.72839479,0.26256313,0.00904208,-0.16508789,2.023969,0.018000,0.009000,0.385
282,2.75819,0.74183465,0.25449921,0.00366614,-0.56508789,2.373969,0.018000,0.009000,0.210
283,1.60819,0.69668983,0.28158610,0.02172407,0.23491211,1.673969,0.012341,0.006170,0.560
284,1.32069,0.73657686,0.25765388,0.00576926,-0.36508789,2.198969,0.008188,0.004094,0.122
285,2.47069,0.66841725,0.29854965,0.03303310,0.43491211,1.498969,0.018000,0.009000,0.472
286,1.89569,0.74519089,0.25248546,0.00232364,-0.76508789,1.848969,0.016493,0.008247,0.297
287,0.74569,0.71579299,0.27012421,0.01408280,0.03491211,2.548969,0.000000,0.000000,0.647
288,0.76366,0.74675848,0.25154491,0.00169661,-0.90258789,1.838031,0.000142,0.000071,0.390
289,1.91366,0.72501696,0.26458982,0.01039321,-0.10258789,2.538031,0.016753,0.008376,0.040
290,2.48866,0.74043598,0.25533841,0.00422561,-0.50258789,2.188031,0.018000,0.009000,0.565
291,1.33866,0.68897783,0.28621330,0.02480887,0.29741211,1.488031,0.008447,0.004224,0.215
292,1.62616,0.73439378,0.25896373,0.00664249,-0.30258789,2.363031,0.012600,0.006300,0.478
293,2.77616,0.65723091,0.30526145,0.03750764,0.49741211,1.663031,0.018000,0.009000,0.128
294,2.20116,0.74429977,0.25302014,0.00268009,-0.70258789,1.313031,0.018000,0.009000,0.653
295,1.05116,0.71063646,0.27321812,0.01614541,0.09741211,2.013031,0.004295,0.002147,0.303
296,1.19491,0.73774895,0.25695063,0.00530042,-0.40258789,1.575531,0.006371,0.003185,0.171
297,2.34491,0.67455342,0.29486795,0.03057863,0.39741211,2.275531,0.018000,0.009000,0.521
298,2.91991,0.74566804,0.25219918,0.00213279,-0.80258789,2.625531,0.018000,0.009000,0.346
299,1.76991,0.71857973,0.26845216,0.01296811,-0.00258789,1.925531,0.014677,0.007338,0.696
300,1.48241,0.74258435,0.25404939,0.00336626,-0.60258789,2.100531,0.010524,0.005262,0.084
301,2.63241,0.70088277,0.27907034,0.02004689,0.19741211,1.400531,0.018000,0.009000,0.434
302,2.05741,0.73021303,0.26147218,0.00831479,-0.20258789,1.750531,0.018000,0.009000,0.259
303,0.90741,0.63664860,0.31761084,0.04574056,0.59741211,2.450531,0.002218,0.001109,0.609
304,0.97929,0.73241766,0.26014941,0.00743294,-0.25258789,2.319281,0.003256,0.001628,0.631
305,2.12929,0.64736819,0.31117908,0.04145272,0.54741211,1.619281,0.018000,0.009000,0.281
306,2.70429,0.74349040,0.25350576,0.00300384,-0.65258789,1.969281,0.018000,0.009000,0.456
307,1.55429,0.70600644,0.27599614,0.01799742,0.14741211,2.669281,0.011562,0.005781,0.106
308,1.84179,0.74624421,0.25185347,0.00190232,-0.85258789,1.444281,0.015715,0.007857,0.543
309,2.99179,0.72196911,0.26641853,0.01161236,-0.05258789,2.144281,0.018000,0.009000,0.193
310,2.41679,0.73916728,0.25609963,0.00473309,-0.45258789,2.494281,0.018000,0.009000,0.368
311,1.26679,0.68210425,0.29033745,0.02755830,0.34741211,1.794281,0.007409,0.003705,0.018
312,1.12304,0.74502262,0.25258643,0.00239095,-0.75258789,2.581781,0.005333,0.002666,0.237
313,2.27304,0.71481446,0.27071132,0.01447422,0.04741211,1.881781,0.018000,0.009000,0.587
314,2.84804,0.73616402,0.25790159,0.00593439,-0.35258789,1.531781,0.018000,0.009000,0.062
315,1.69804,0.66627783,0.29983330,0.03388887,0.44741211,2.231781,0.013638,0.006819,0.412
316,1.41054,0.74157038,0.25465777,0.00377185,-0.55258789,1.706781,0.009486,0.004743,0.325
317,2.56054,0.69522173,0.28246696,0.02231131,0.24741211,2.406781,0.018000,0.009000,0.675
318,1.98554,0.74721741,0.25126955,0.00151303,-0.95258789,2.056781,0.017791,0.008896,0.150
319,0.83554,0.72775514,0.26294692,0.00929795,-0.15258789,1.356781,0.001180,0.000590,0.500
320,0.79960,0.74101907,0.25498856,0.00399237,-0.52758789,2.691156,0.000661,0.000330,0.073
321,1.94960,0.69217554,0.28429468,0.02352978,0.27241211,1.991156,0.017272,0.008636,0.423
322,2.52460,0.74699448,0.25140331,0.00160221,-0.92758789,1.641156,0.018000,0.009000,0.248
323,1.37460,0.72642287,0.26374628,0.00983085,-0.12758789,2.341156,0.008966,0.004483,0.598
324,1.66210,0.74467142,0.25279715,0.00253143,-0.72758789,1.816156,0.013119,0.006560,0.160
325,2.81210,0.71277945,0.27193233,0.01528822,0.07241211,2.516156,0.018000,0.009000,0.510
326,2.23710,0.73530330,0.25841802,0.00627868,-0.32758789,2.166156,0.018000,0.009000,0.335
327,1.08710,0.66185363,0.30248782,0.03565855,0.47241211,1.466156,0.004814,0.002407,0.685
328,1.23085,0.74596430,0.25202142,0.00201428,-0.82758789,2.253656,0.006890,0.003445,0.467
329,2.38085,0.72031920,0.26740848,0.01227232,-0.02758789,1.553656,0.018000,0.009000,0.117
330,2.95585,0.73847784,0.25651329,0.00500886,-0.42758789,1.903656,0.018000,0.009000,0.642
331,1.80585,0.67841647,0.29255012,0.02903341,0.37241211,2.603656,0.015196,0.007598,0.292
332,1.51835,0.73134540,0.26079276,0.00786184,-0.22758789,1.378656,0.011043,0.005521,0.379
333,2.66835,0.64211790,0.31432926,0.04355284,0.57241211,2.078656,0.018000,0.009000,0.029
334,2.09335,0.74305013,0.25376992,0.00317995,-0.62758789,2.428656,0.018000,0.009000,0.554
335,0.94335,0.70350899,0.27749460,0.01899640,0.17241211,1.728656,0.002737,0.001369,0.204
336,0.87148,0.74390651,0.25325610,0.00283740,-0.67758789,1.509906,0.001699,0.000850,0.314
337,2.02148,0.70838050,0.27457170,0.01704780,0.12241211,2.209906,0.018000,0.009000,0.664
338,2.59648,0.73343282,0.25954031,0.00702687,-0.27758789,2.559906,0.018000,0.009000,0.139
339,1.44648,0.65240419,0.30815749,0.03943832,0.52241211,1.859906,0.010005,0.005002,0.489
340,1.73398,0.73981934,0.25570840,0.00447226,-0.47758789,2.034906,0.014157,0.007079,0.226
341,2.88398,0.68562271,0.28822637,0.02615092,0.32241211,1.334906,0.018000,0.009000,0.576
342,2.30898,0.74650865,0.25169481,0.00179654,-0.87758789,1.684906,0.018000,0.009000,0.051
343,1.15898,0.72353368,0.26547979,0.01098653,-0.07758789,2.384906,0.005852,0.002926,0.401
344,1.01523,0.73697843,0.25741294,0.00560863,-0.37758789,1.947406,0.003775,0.001888,0.532
345,2.16523,0.67050917,0.29729450,0.03219633,0.42241211,2.647406,0.018000,0.009000,0.182
346,2.74023,0.74535447,0.25238732,0.00225821,-0.77758789,2.297406,0.018000,0.009000,0.357
347,1.59023,0.71674632,0.26955221,0.01370147,0.02241211,1.597406,0.012081,0.006041,0.007
348,1.30273,0.74742800,0.25114320,0.00142880,-0.97758789,2.472406,0.007928,0.003964,0.620
349,2.45273,0.72901737,0.26218958,0.00879305,-0.17758789,1.772406,0.018000,0.009000,0.270
350,1.87773,0.74209161,0.25434503,0.00356336,-0.57758789,1.422406,0.016234,0.008117,0.445
351,0.72773,0.69812222,0.28072667,0.02115111,0.22241211,2.122406,0.000000,0.000000,0.095
352,0.71874,0.74293614,0.25383832,0.00322555,-0.62133789,2.488812,0.000000,0.000000,0.486
353,1.86874,0.70286472,0.27788117,0.01925411,0.17866211,1.788812,0.016104,0.008052,0.136
354,2.44374,0.73106806,0.26095916,0.00797278,-0.22133789,1.438812,0.018000,0.009000,0.661
355,1.29374,0.64077128,0.31513723,0.04409149,0.57866211,2.138812,0.007798,0.003899,0.311
356,1.58124,0.73829940,0.25662036,0.00508024,-0.42133789,1.963812,0.011951,0.005976,0.398
357,2.73124,0.67746737,0.29311958,0.02941305,0.37866211,2.663812,0.018000,0.009000,0.048
358,2.15624,0.74589180,0.25206492,0.00204328,-0.82133789,2.313812,0.018000,0.009000,0.573
359,1.00624,0.71989289,0.26766426,0.01244284,-0.02133789,1.613812,0.003646,0.001823,0.223
360,1.14999,0.73508060,0.25855164,0.00636776,-0.32133789,2.051312,0.005722,0.002861,0.005
361,2.29999,0.66071678,0.30316993,0.03611329,0.47866211,1.351312,0.018000,0.009000,0.355
362,2.87499,0.74458047,0.25285172,0.00256781,-0.72133789,1.701312,0.018000,0.009000,0.180
363,1.72499,0.71225402,0.27224759,0.01549839,0.07866211,2.401312,0.014028,0.007014,0.530
364,1.43749,0.74693673,0.25143796,0.00162531,-0.92133789,1.526312,0.009875,0.004937,0.092
365,2.58749,0.72607844,0.26395294,0.00996862,-0.12133789,2.226312,0.018000,0.009000,0.442
366,2.01249,0.74087634,0.25507419,0.00404946,-0.52133789,2.576312,0.018000,0.009000,0.267
367,0.86249,0.69139055,0.28476567,0.02384378,0.27866211,1.876312,0.001569,0.000785,0.617
368,0.93437,0.74196403,0.25442158,0.00361439,-0.57133789,1.307562,0.002608,0.001304,0.595
369,2.08437,0.69741044,0.28115373,0.02143582,0.22866211,2.007562,0.018000,0.009000,0.245
370,2.65937,0.74737648,0.25117411,0.00144941,-0.97133789,2.357562,0.018000,0.009000,0.420
371,1.50937,0.72870819,0.26237509,0.00891672,-0.17133789,1.657562,0.010913,0.005457,0.070
372,1.79687,0.74527326,0.25243604,0.00229069,-0.77133789,2.182562,0.015066,0.007533,0.683
373,2.94687,0.71627277,0.26983634,0.01389089,0.02866211,1.482562,0.018000,0.009000,0.333
374,2.37187,0.73677904,0.25753258,0.00568838,-0.37133789,1.832562,0.018000,0.009000,0.508
375,1.22187,0.66946910,0.29791854,0.03261236,0.42866211,2.532562,0.006760,0.003380,0.158
376,1.07812,0.74644395,0.25173363,0.00182242,-0.87133789,1.745062,0.004684,0.002342,0.289
377,2.22812,0.72315031,0.26570981,0.01113987,-0.07133789,2.445062,0.018000,0.009000,0.639
378,2.80312,0.73965972,0.25580417,0.00453611,-0.47133789,2.095062,0.018000,0.009000,0.114
379,1.65312,0.68475864,0.28874482,0.02649654,0.32866211,1.395062,0.012989,0.006495,0.464
380,1.36562,0.73318422,0.25968947,0.00712631,-0.27133789,2.620062,0.008837,0.004418,0.202
381,2.51562,0.65116501,0.30890099,0.03993400,0.52866211,1.920062,0.018000,0.009000,0.552
382,1.94062,0.74380467,0.25331720,0.00287813,-0.67133789,1.570062,0.017142,0.008571,0.027
383,0.79062,0.70779826,0.27492104,0.01728069,0.12866211,2.270062,0.000531,0.000266,0.377
384,0.82655,0.73215506,0.26030696,0.00753798,-0.24633789,1.679437,0.001050,0.000525,0.103
385,1.97655,0.64607590,0.31195446,0.04196964,0.55366211,2.379437,0.017661,0.008831,0.453
386,2.55155,0.74338265,0.25357041,0.00304694,-0.64633789,2.029437,0.018000,0.009000,0.278
387,1.40155,0.70539385,0.27636369,0.01824246,0.15366211,1.329437,0.009356,0.004678,0.628
388,1.68905,0.74617572,0.25189457,0.00192971,-0.84633789,2.554437,0.013509,0.006754,0.016
389,2.83905,0.72156480,0.26666112,0.01177408,-0.04633789,1.854437,0.018000,0.009000,0.366
390,2.26405,0.73899851,0.25620090,0.00480060,-0.44633789,1.504437,0.018000,0.009000,0.191
391,1.11405,0.68119841,0.29088096,0.02792064,0.35366211,2.204437,0.005203,0.002601,0.541
392,1.25780,0.74493667,0.25263800,0.00242533,-0.74633789,1.416937,0.007279,0.003640,0.409
393,2.40780,0.71431557,0.27101066,0.01467377,0.05366211,2.116937,0.018000,0.009000,0.059
394,2.98280,0.73595328,0.25802803,0.00601869,-0.34633789,2.466937,0.018000,0.009000,0.584
395,1.83280,0.66519008,0.30048595,0.03432397,0.45366211,1.766937,0.015585,0.007792,0.234
396,1.54530,0.74143544,0.25473874,0.00382582,-0.54633789,2.291937,0.011432,0.005716,0.497
397,2.69530,0.69447407,0.28291556,0.02261037,0.25366211,1.591937,0.018000,0.009000,0.147
398,2.12030,0.74716287,0.25130228,0.00153485,-0.94633789,1.941937,0.018000,0.009000,0.672
399,0.97030,0.72742877,0.26314274,0.00942849,-0.14633789,2.641937,0.003127,0.001563,0.322
400,0.89843,0.74757825,0.25105305,0.00136870,-0.99633789,2.160687,0.002088,0.001044,0.212
401,2.04843,0.72992017,0.26164790,0.00843193,-0.19633789,1.460687,0.018000,0.009000,0.562
402,2.62343,0.74246375,0.25412175,0.00341450,-0.59633789,1.810687,0.018000,0.009000,0.037
403,1.47343,0.70020544,0.27947674,0.02031782,0.20366211,2.510687,0.010394,0.005197,0.387
404,1.76093,0.73756031,0.25706381,0.00537588,-0.39633789,1.635687,0.014547,0.007273,0.300
405,2.91093,0.67355958,0.29546425,0.03097617,0.40366211,2.335687,0.018000,0.009000,0.650
406,2.33593,0.74559130,0.25224522,0.00216348,-0.79633789,2.685687,0.018000,0.009000,0.125
407,1.18593,0.71813036,0.26872179,0.01314786,0.00366211,1.985687,0.006241,0.003121,0.475
408,1.04218,0.74028504,0.25542898,0.00428599,-0.49633789,2.423187,0.004165,0.002082,0.694
409,2.19218,0.68815404,0.28670758,0.02513838,0.30366211,1.723187,0.018000,0.009000,0.344
410,2.76718,0.74669735,0.25158159,0.00172106,-0.89633789,1.373187,0.018000,0.009000,0.519
411,1.61718,0.72465355,0.26480787,0.01053858,-0.09633789,2.073187,0.012470,0.006235,0.169
412,1.32968,0.74420353,0.25307788,0.00271859,-0.69633789,1.898187,0.008318,0.004159,0.606
413,2.47968,0.71008326,0.27355004,0.01636669,0.10366211,2.598187,0.018000,0.009000,0.256
414,1.90468,0.73415847,0.25910492,0.00673661,-0.29633789,2.248187,0.016623,0.008312,0.431
415,0.75468,0.65604357,0.30597386,0.03798257,0.50366211,1.548187,0.000012,0.000006,0.081
416,0.73671,0.73865382,0.25640771,0.00493847,-0.43383789,2.237250,0.000000,0.000000,0.349
417,1.88671,0.67935461,0.29198723,0.02865816,0.36616211,1.537250,0.016364,0.008182,0.699
418,2.46171,0.74603578,0.25197853,0.00198569,-0.83383789,1.887250,0.018000,0.009000,0.174
419,1.31171,0.72073991,0.26715606,0.01210404,-0.03383789,2.587250,0.008058,0.004029,0.524
420,1.59921,0.74316254,0.25370248,0.00313499,-0.63383789,1.362250,0.012211,0.006105,0.262
421,2.74921,0.70414522,0.27711287,0.01874191,0.16616211,2.062250,0.018000,0.009000,0.612
422,2.17421,0.73161898,0.26062861,0.00775241,-0.23383789,2.412250,0.018000,0.009000,0.087
423,1.02421,0.64345083,0.31352950,0.04301967,0.56616211,1.712250,0.003905,0.001953,0.437
424,1.16796,0.74705141,0.25136915,0.00157944,-0.93383789,2.674750,0.005982,0.002991,0.568
425,2.31796,0.72676269,0.26354238,0.00969492,-0.13383789,1.974750,0.018000,0.009000,0.218
426,2.89296,0.74115981,0.25490412,0.00393608,-0.53383789,1.624750,0.018000,0.009000,0.393
427,1.74296,0.69295106,0.28382936,0.02321958,0.26616211,2.324750,0.014287,0.007144,0.043
428,1.45546,0.73552296,0.25828622,0.00619082,-0.33383789,1.799750,0.010134,0.005067,0.655
429,2.60546,0.66297807,0.30181316,0.03520877,0.46616211,2.499750,0.018000,0.009000,0.305
430,2.03046,0.74476109,0.25274335,0.00249556,-0.73383789,2.149750,0.018000,0.009000,0.480
431,0.88046,0.71329814,0.27162112,0.01508074,0.06616211,1.449750,0.001829,0.000914,0.130
432,0.95233,0.74543454,0.25233928,0.00222618,-0.78383789,1.931000,0.002867,0.001434,0.065
433,2.10233,0.71721373,0.26927176,0.01351451,0.01616211,2.631000,0.018000,0.009000,0.415
434,2.67733,0.73717509,0.25729495,0.00552996,-0.38383789,2.281000,0.018000,0.009000,0.240
435,1.52733,0.67153754,0.29667748,0.03178498,0.41616211,1.581000,0.011173,0.005586,0.590
436,1.81483,0.74221741,0.25426956,0.00351304,-0.58383789,2.456000,0.015325,0.007663,0.152
437,2.96483,0.69882526,0.28030484,0.02086990,0.21616211,1.756000,0.018000,0.009000,0.502
438,2.38983,0.74747880,0.25111272,0.00140848,-0.98383789,1.406000,0.018000,0.009000,0.327
439,1.23983,0.72932240,0.26200656,0.00867104,-0.18383789,2.106000,0.007020,0.003510,0.677
440,1.09608,0.73367803,0.25939318,0.00692879,-0.28383789,1.493500,0.004943,0.002472,0.459
441,2.24608,0.65363029,0.30742183,0.03894788,0.51616211,2.193500,0.018000,0.009000,0.109
442,2.82108,0.74400692,0.25319585,0.00279723,-0.68383789,2.543500,0.018000,0.009000,0.634
443,1.67108,0.70895536,0.27422678,0.01681785,0.11616211,1.843500,0.013249,0.006624,0.284
444,1.38358,0.74657245,0.25165653,0.00177102,-0.88383789,2.018500,0.009096,0.004548,0.371
445,2.53358,0.72391197,0.26525282,0.01083521,-0.08383789,1.318500,0.018000,0.009000,0.021
446,1.95858,0.73997675,0.25561395,0.00440930,-0.48383789,1.668500,0.017402,0.008701,0.546
447,0.80858,0.68647657,0.28771406,0.02580937,0.31616211,2.368500,0.000791,0.000395,0.196
448,0.77265,0.74574369,0.25215379,0.00210253,-0.80883789,1.602875,0.000272,0.000136,0.644
449,1.92265,0.71902323,0.26818606,0.01279071,-0.00883789,2.302875,0.016883,0.008441,0.294
450,2.49765,0.73793499,0.25683901,0.00522600,-0.40883789,2.652875,0.018000,0.009000,0.469
451,1.34765,0.67553594,0.29427844,0.03018562,0.39116211,1.952875,0.008577,0.004289,0.119
452,1.63515,0.73050193,0.26129884,0.00819923,-0.20883789,2.127875,0.012730,0.006365,0.557
453,2.78515,0.63803670,0.31677798,0.04518532,0.59116211,1.427875,0.018000,0.009000,0.207
454,2.21015,0.74270327,0.25397804,0.00331869,-0.60883789,1.777875,0.018000,0.009000,0.382
455,1.06015,0.70155170,0.27866898,0.01977932,0.19116211,2.477875,0.004424,0.002212,0.032
456,1.20390,0.74058483,0.25524910,0.00416607,-0.50883789,1.865375,0.006501,0.003250,0.251
457,2.35390,0.68979178,0.28572493,0.02448329,0.29116211,2.565375,0.018000,0.009000,0.601
458,2.92890,0.74681874,0.25150875,0.00167250,-0.90883789,2.215375,0.018000,0.009000,0.076
459,1.77890,0.72537555,0.26437467,0.01024978,-0.10883789,1.515375,0.014806,0.007403,0.426
460,1.49140,0.74439466,0.25296320,0.00264213,-0.70883789,2.390375,0.010654,0.005327,0.338
461,2.64140,0.71118261,0.27289044,0.01592696,0.09116211,1.690375,0.018000,0.009000,0.688
462,2.06640,0.73462588,0.25882447,0.00654965,-0.30883789,1.340375,0.018000,0.009000,0.163
463,0.91640,0.65840551,0.30455670,0.03703780,0.49116211,2.040375,0.002348,0.001174,0.513
464,0.84452,0.73637187,0.25777688,0.00585125,-0.35883789,2.609125,0.001310,0.000655,0.360
465,1.99452,0.66735352,0.29918789,0.03345859,0.44116211,1.909125,0.017921,0.008960,0.010
466,2.56952,0.74510735,0.25253559,0.00235706,-0.75883789,1.559125,0.018000,0.009000,0.535
467,1.41952,0.71530691,0.27041585,0.01427724,0.04116211,2.259125,0.009615,0.004808,0.185
468,1.70702,0.74727119,0.25123728,0.00149152,-0.95883789,1.734125,0.013768,0.006884,0.448
469,2.85702,0.72807712,0.26275373,0.00916915,-0.15883789,2.434125,0.018000,0.009000,0.098
470,2.28202,0.74170345,0.25457793,0.00371862,-0.55883789,2.084125,0.018000,0.009000,0.623
471,1.13202,0.69596029,0.28202383,0.02201589,0.24116211,1.384125,0.005463,0.002731,0.273
472,0.98827,0.74359664,0.25344202,0.00296135,-0.65883789,2.346625,0.003386,0.001693,0.141
473,2.13827,0.70661131,0.27563321,0.01775547,0.14116211,1.646625,0.018000,0.009000,0.491
474,2.71327,0.73267668,0.25999399,0.00732933,-0.25883789,1.996625,0.018000,0.009000,0.316
475,1.56327,0.64864709,0.31041174,0.04094116,0.54116211,2.696625,0.011692,0.005846,0.666
476,1.27577,0.73933372,0.25599977,0.00466651,-0.45883789,1.471625,0.007539,0.003769,0.054
477,2.42577,0.68299950,0.28980030,0.02720020,0.34116211,2.171625,0.018000,0.009000,0.404
478,1.85077,0.74631174,0.25181296,0.00187531,-0.85883789,2.521625,0.015844,0.007922,0.229
479,0.70077,0.72236809,0.26617914,0.01145276,-0.05883789,1.821625,0.000000,0.000000,0.579
480,0.70105,0.74577878,0.25213273,0.00208849,-0.81176758,2.522479,0.000000,0.000000,0.295
481,1.85105,0.71922912,0.26806253,0.01270835,-0.01176758,1.822479,0.015849,0.007924,0.645
482,2.42605,0.73802131,0.25678722,0.00519148,-0.41176758,1.472479,0.018000,0.009000,0.120
483,1.27605,0.67599262,0.29400443,0.03000295,0.38823242,2.172479,0.007543,0.003771,0.470
484,1.56355,0.73063600,0.26121840,0.00814560,-0.21176758,1.997479,0.011696,0.005848,0.207
485,2.71355,0.63868259,0.31639045,0.04492697,0.58823242,2.697479,0.018000,0.009000,0.557
486,2.13855,0.74275844,0.25394494,0.00329663,-0.61176758,2.347479,0.018000,0.009000,0.032
487,0.98855,0.70186239,0.27848256,0.01965504,0.18823242,1.647479,0.003390,0.001695,0.382
488,1.13230,0.74065388,0.25520767,0.00413845,-0.51176758,2.084979,0.005467,0.002733,0.601
489,2.28230,0.69016996,0.28549802,0.02433201,0.28823242,1.384979,0.018000,0.009000,0.251
490,2.85730,0.74684670,0.25149198,0.00166132,-0.91176758,1.734979,0.018000,0.009000,0.426
491,1.70730,0.72554198,0.26427481,0.01018321,-0.11176758,2.434979,0.013772,0.006886,0.076
492,1.41980,0.74443868,0.25293679,0.00262453,-0.71176758,1.559979,0.009619,0.004810,0.688
493,2.56980,0.71143620,0.27273828,0.01582552,0.08823242,2.259979,0.018000,0.009000,0.338
494,1.99480,0.73473358,0.25875985,0.00650657,-0.31176758,2.609979,0.017925,0.008962,0.513
495,0.84480,0.65895173,0.30422896,0.03681931,0.48823242,1.909979,0.001314,0.000657,0.163
496,0.91668,0.73646831,0.25771901,0.00581268,-0.36176758,1.341229,0.002352,0.001176,0.010
497,2.06668,0.66785363,0.29888782,0.03325855,0.43823242,2.041229,0.018000,0.009000,0.360
498,2.64168,0.74514666,0.25251200,0.00234134,-0.76176758,2.391229,0.018000,0.009000,0.185
499,1.49168,0.71553555,0.27027867,0.01418578,0.03823242,1.691229,0.010658,0.005329,0.535
500,1.77918,0.74729614,0.25122232,0.00148154,-0.96176758,2.216229,0.014810,0.007405,0.098
501,2.92918,0.72822657,0.26266406,0.00910937,-0.16176758,1.516229,0.018000,0.009000,0.448
502,2.35418,0.74176518,0.25454089,0.00369393,-0.56176758,1.866229,0.018000,0.009000,0.273
